PartnerId,Status,ModifiedDate,CreatedDate,Device,Application,InstalledDate,DeinstalledDate,Connectiv,DCC,ZWROT,PREAUTOR,UNIEWAZ,CASHBACK_A,CONTACTLES,CZASRT,DOWNLOAD,TPWOB,anon_Eid,anon_ParentEid,anon_Name,anon_Logo
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,3,0,1,0515,0515,0,e0204042e1b92c505b9a6995b1f881be,e05e1caf81313268afb3f087090461ed,d9967f131bd2f87e1b64e97b765a9fe4,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,3,0,1,0405,0405,0,3e208786e70fca38f650e8bb4bd6ebdb,e05e1caf81313268afb3f087090461ed,d33881e3a351e30cc53cc1d259fa9162,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,3,0,1,0005,0005,0,249450f4b0000d000f5e30960a15ed23,226ab93bc1350a67dc0a1d7d02b7c1e6,8ca57b811866cdd5dd22132da4b46e54,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,3,0,1,0000,0000,0,9a62f5aa31dd3645028344658a0ec750,226ab93bc1350a67dc0a1d7d02b7c1e6,0558b7406a7c6f924938498075ee1bb9,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,3,0,1,0000,0000,0,e3e75eae2c5f52c622094a6909b59e8e,226ab93bc1350a67dc0a1d7d02b7c1e6,6a52fef39f3e2ead682cd4bcb082fe22,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0206,0206,0,239cd337bc43a5b8ebda260e246d8dc7,614db5956cd352589c5c4b9314e5d72a,537a971b64c4baced19bff5fed272dab,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0106,0106,0,bfb27d8b3eabca9a855d58de4a75f3b9,4fefb4879675ceec09bf554934881a43,2a8ea7bffd0c37cacf8efe29e8301531,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0413,0413,0,04ca7614c2d4864b6d6b1ffa0c4d1edd,0648049537427f850f0cd265c2409c87,38ee5fd3cab5f262c540ceb68ae810a4,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0015,0015,0,5531b7e039f0cc48d3e32839387435e9,daaed28c5badc6bbccfc708af34a6237,9045ba6b1f34b398cc4120f611d941d5,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0413,0413,0,90028aa4d89f5ccb056603724ab29c59,6c04b2daef6d6e8b4256f859230624fb,af30afee40705c6c750941001287bb94,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0015,0015,0,fb7929a495640baee9b1da046795906a,dfb935e52f672e24b9349e04ad8d0cc7,e13491d5693c5e70283b3ce2738d81c7,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0010,0,5c8a1a61f4747f77603bf8919cd0a97d,f2ab6d6b37a3697a3dacdbdde911ee17,3a9bf71aa1c422fc6a0b23a2324c09dd,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0413,0413,0,3b72c9b283aee25e2d94fafef3344e58,c5b479046260a698ba492689f5522790,ae15aa180cf7f2ae2da3ae2d4f1620bd,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,,,0,fb143b81ff6b2be48a4caed3145701bd,6053817a8149585bf207c16931917c91,c5995bc819373816b9e8e5ba19f6923c,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0107,0107,0,89a660559003d6ecca02ed0f86b33f0b,51efea97e36f39c43df96967fa8d7a04,3c3f31883e264e1f8d2c23bced79dc9d,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0111,0111,0,429cc83b2058a6dccfd570e1d33b217f,95e93196fe491dceeeb60b7f9b67aa0d,be928cab62a81f2cbe3746a4076e6f83,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0046,0046,0,673dc742eaac523ba82b30470ec4de22,d167726874c3e7d4f3c80c602e0be96e,89bf0d96323bd4d667e09079f90b87e0,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,EFT930S,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0535,0535,0,b6976ffa3f5e2c27ceb09989d66ccba9,b53b8124b16c763cf455a1ba3145dd23,14946c35e5018a76a909b3b04fc85bfe,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0220,0220,0,12f642dc71e9720e3e9b8656f54db13b,ae7e60e42fd212f9c71648dd2e43da8d,51b06a781b92255bc3da9738dc252cbd,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0045,0045,0,e1202c74a3b9b57857ff9ce889e97f2c,ec52c8d29dcaeeef6466a074ce5dfbb4,c1a2168534eb918dce2ba2980345cf1c,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0240,0240,0,7461c3078cdaa9af5dfafebe7d44884d,2a58e96f080befa5d91b116fe047b1dd,facc83a5f5a55bf0eea15a38a5e02984,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,,,0,9593df1600364f39571dfdfdbe3fcc5d,a037c0cb4b42a966d33f69d06fc38482,6ceb9466036928ce587f3a2dc9c1db86,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0240,0240,0,ac2911a968874a2d6b4336083d312703,590798b3671f068917cd854d63b7482d,08bfd4a9e4bb895a022b0303790af953,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0051,0051,0,7ddc372fdc9a5bb45ca159b5f8a6f1d5,5cfbe7b1213c15bf8f5a15e135d0cdb2,09f7b68e94ad63afc1129d0453a3b05f,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0000,0000,0,12a241cbda45007ed9a225e507ef1050,9bb65b86077f41afb65d09a2e309f4a8,ebdf76a7f7f25780c9fe8e3b4560afb1,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2300,2300,0,52a26d1b27326e8313df7af8f4052cc9,371da445cb41eba2be2b462712883c96,c98dbe444add05b5eae9cf98b5b935b9,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2330,2330,0,aeadb38f1e0fee1eaf015084b6056156,1eefd2eb3b87785f317ba48513bdb363,f7bb301353f27f6e166336a25261d192,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0100,0100,0,791eec712fc6e17be2409008a8a465f6,92eef15da918e6baf959c66316fe8681,2434594f06715e8c257df517fde51f83,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,2245,2245,0,1acee9fc86817da5e0de0e367bd961e0,cc662e723c2232034e26df75e7d93be3,a5aa2d248295ea104398fa13e8229c1b,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0040,0040,0,2e1fa42558e813728c95fe77737391f4,4e793b550bbc1ce544a0111595e79596,bfaa6bea6999b0850a23554e191becce,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,0,0,1,2215,2215,0,894c42e1a321f4ec878412fc8a668756,50f5a7c842cfea7f781789dc991703bf,8bc1ef5a6f09e9dcf476474a5233fa87,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,2325,2325,0,a80d6c75bc212d4b8f588649c7fdb618,7237f2af162a3c649538036592a59fd7,6633789b0a7006326c0624662a4fc9a3,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2235,2235,0,5ebb216345c5115889c849383227ded1,afb01c73a9446ce8670c6c9535821b72,e961f77e525de892ffd2105fff50bacd,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,EFT930S,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0225,0225,0,613e591285c1c2062d1d8563777f40de,15ac9c6c92092d1c90474acc08fc396b,083463e9abec227da6bb32103fb0ce81,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,2240,2240,0,ed3b7eaff8fb5349da7257fa0ba39022,3c614a484f76a24e22a21a11aed85f41,920684554431284bee1501322de4aaf8,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,2310,2310,0,b03f497762058444e4a3a112144098e8,6ea29dfa61430fe8428a700362118829,8a00c6c515c2c6a157e4af45b08057e9,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,2300,2300,0,730f6f74e1bc6cb8ddb9d19b33298824,b63104f62f1de17e3e6683036388f151,56ed0b5c6556d371c64e2dd899ce535b,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,2330,2330,0,e4c934e6bdadba6b5e13cc0e4cf8a288,76f46e7744727375878040a98ee2d064,70058a22a93bdce31043264374454484,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0549,0549,0,0be8e57751e42d7a461f928d272c27e9,a05dd4ae012d2a762faef522e20a22e1,8746f3790e785b0db76f5ec75f04b70f,242be10812b73ea3b2894dba311f738d
5,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0250,0250,0,bdede3360d9cb521f6a3c7599dab7f3e,2ab338c499950a17409e231ef2706b45,118da94e7db9c07527a0a7a3ba89c450,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0017,0017,0,0ac57c14e644b8c98cbad55bc6d06350,a3e419051c0004243006fb00a9f218dd,c65ea01808c8df5be4030a7fec0d60d4,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0041,0041,0,95e1c0a577edc8cc4bcc2c3cbb3fa7a2,81f4acbfd00024b42136d509c2fe909a,03b2dcc07699d131b8a4a2cfafe30536,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0036,0036,0,172ea5470722d24acd9083b2d8a10206,743cb8cf9a556abd4381dc5fc73ec9a0,d8b3d492ce4e24dd5befa2083f611075,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX820,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0635,0635,0,b5df85ed4cea1bc0ad73736eb8685922,ecff7270661aaba62a1c535893d92ab4,beaeabb5a34ce03dc26bbd2282e9eb83,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0101,0101,0,c2388f079cfd772c0c00ca9279a37697,e555c3aa0c6bc07d4a98f6632147efc0,cc42976bbc582a0c46d421a299ecd35e,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0000,0000,0,f26bebc31bb9083068595e18d5b916f8,f599171618315667ae43974c27af4597,311b4ed9b5cc32b9e37bf469dd97cb42,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0046,0046,0,dd3f2b02ec24eabfd1f62ea0da03f933,f42ee46e0f69ae9d7012faa5dd133a9e,9f6a92b7751e39ae705b48750e1c5afb,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,1600,1600,0,b7bbe677fb22d90b75cb82eaa63f3a3e,3d5c204288fbaa0af7db36296d42a214,0eb029df840d09d6ef0af8b80fc4ae5d,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,0,0,3,0,1,0031,0031,0,10930c8ad246ec9d12b8e3b40eeab2d1,56482496d52849801dad188d74671949,9a5e848d309baed4d3e2174e7a69c8f0,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0025,0025,0,8a935879d9c420ed94f05e0da7643b44,afe164d625edaa07a2a767997fa98d36,d28cc8cd7efff1eed39fa4e79620ab46,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0125,0125,0,85d1e1ad03eb5d5a645fdaeacacf4338,8229b421b6c65d181285b31f845377a8,572cf7da2ed4cd823e96d9d7cf95363e,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0023,0023,0,4ea7fb909123d70b2c8f8b10c6c641e8,3d3a17df948a103d1627335029a99a2d,e79938858e66d86c4b15e9001b41c336,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0617,0617,0,cb063bce0e35aeda052f56ed6e370f8d,0d636add2751206c17a7baac8dfa9be7,b8a1be96fceae727b0613b0aa31ebbef,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0305,0305,0,c82b9636784c42c233038533efb94735,9d57af4e44eb6b289177a7aee8b11efc,c767450850ec6c3d0ed8063dfec4baef,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0015,0015,0,7a20ff3a42d589bf4fd54d5a63e45fa1,476db56f9609ff660a8703ea5ad48d7e,bf7e690ff89e8a4de01f3787c18deb5e,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0010,0,b9c085bf0a229c5e85179b8c1130cc17,f3a1a555108eba26f45424515861a1e1,4758194a7466d4ce5f943bc8a0d1e665,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0105,0105,0,e2b1903695641a45a66a2e66e1e79df9,0923dd3557722b7fdb2935201e973676,0c6b773cb63079109a569dab1b560381,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0045,0045,0,fb3dc7399bd425630096c534b8c9902c,e98b2f03301fddb8cb7d17e5725fef20,10ce602eef5f4470c72a97ce5e16fc90,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0225,0225,0,2c1492f491a03b18423950e6ec207eea,305a6c9c07f2eb6342141ecc6c7837d5,0aff0fdef7add11648c7882b8574c45c,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2155,2155,0,7e132127c9b72986d154620ee9ade4cd,6c787fd2ddc1e44accb69f2744f2f473,a61096bceff71e45131457325632e92d,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,,,0,af66295ecdb142c82271d4448890d8af,054f897f9a40e7cd1aad9d90941a75a5,657884542488d6e985a291739a50a21a,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0224,0224,0,6d1e796f331e20ae54b50533225a9f12,4d1c42080771d8b50c21a01ed778a7fd,1176cc7bdad0be64da2a77f8515f6e88,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0610,0610,0,f07d87344fd92f2e4c00210b8030a8dc,e38fe88592dc56a0bdc1e6b05abad6bf,c0e1fdabba3c472dbd236ecf950ae1e5,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0750,0755,0,80b0b70601e8ce9e92ee475a884ce620,24b59beac4bfc854be3990ba1a646bbb,39df4daa21765a75abd178aa5610b60e,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,2210,2210,0,3fa023a3e5ceb1562134892252b8fc23,4481987065596aedef491eb48bce8f6b,69a921498594ab16d0d90f91d32ac5a0,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0325,0325,0,66631a4ae9c60b805d0eddda6570cc13,9351858f3655db731bcb78bf3cf74d2a,4ecb76e199064c8b70877cddcdd8a6d8,783687c4c048b1d0b1740e76754b053c
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0700,0700,0,62b99e8ce9b578f06ae65e308a90dd27,001e00271e27353419ec4eb92233585b,8e6b0d1446acc23dd5cb57b002efcd9b,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0019,0019,0,f06bf227819aee6f465c540f8a36acea,abe055b471fd14d0b154b64598962785,6d8c6597daff084655278f0312a21a44,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,2340,2340,0,bc1d7dc8823a38c4e06bf4ab2f6f7ab6,6dc78920d81ce265d377730a9acbf781,37484845410b9b10bf2365e10e3cd37c,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0440,0440,0,b2379e149f7d7ad5f47219eff70e3082,165bbf9aac8ef1ee8a2e1087b59d435c,cbb21ef5784b8e79dcc9610e877628cd,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2345,2345,0,639556fb968cea053c1f775eadb2d593,032999d86e6ad2ba984651272e085d14,8c42219cb788c60bfc969ec7e5fc5810,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0200,0200,0,46158b63075f38bd065b99b675a16df7,71303497963bf2956eb38c6a5d78f567,4531e060c39db58e5945ca9c5f2cf07a,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0445,0445,0,b00b98e352dc769b0a796820a1b3498c,164bb47f4f0aabbb0b2091f6c04e8456,b26702086ec7f099d3fd1eb3d0a2053a,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,0,0745,0745,0,e01229c59d0264bb0d5acb5ddc26ccae,87e6456dd31379d7baca45c83a770ddd,f0198e55bf1a2b6fa60dd27cac306abf,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX670,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0645,0645,0,3179342703a26623b0e8707c7881e9fb,c8da28f7602f254fc54daf1dfaa1ad28,8d8f278496c06595bb5cb2a1b6674cb8,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0015,0015,0,4febd51cae687ddb971f01028e558b25,c66260a8b9e14e8c9bdb3c6c3968ea21,86789f30d578351c8faf7b92ba14d5cd,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0015,0015,0,db29f16e24805b87bba15f55e57254ad,d95829f285b47a5d65ff4f9dcbe19932,34323d2493d318a92bee585f69ad2d89,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0010,0010,0,a6731d8736a5747ec0ce8115231aa240,8901f42451fd824b9a3fc25e6ba1ccf8,440271e065153796e9c99c978f60be1a,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0620,0620,0,f0e1662a588a67f420e3c5f15f071ee5,875f91dd02c28357669afd1798878fe2,6ac4dac51e07e95e8c5b689a8f82a297,242be10812b73ea3b2894dba311f738d
3,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,T4220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,0,0015,0015,0,a461fb3ef360f975d27d06e77b608cfc,2e42832bc5503043f62d489b81b904d0,392dcc509b059d9d1a585443b5b848e2,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,M4230,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,0,0000,0000,0,ef95110e10978c3f697384b78a7a7286,30f56a608d92c36df3f01019885d33f7,baaf6f371a2a7730a726f3acc631017e,242be10812b73ea3b2894dba311f738d
