Segment,KodKraju,Miasto,KodPocztowy,anon_NrKarty,anon_Nazwa,anon_IdKlienta,anon_Plec,anon_DataUr
03,PL,ŁASK,98-100,b306c9c05cbbf57fae606e15be55d85e,e1cb496efb836927bed26737e1c08771,fc658c3dd891ed63a36335bf40ecdfdd,M,1988-12-16 00:00:00.000
03,PL,WIELUŃ,98-300,7ef63dea4b70590c57a828d9e7f59a1a,7276ad22b27eeb2d0367134592992186,16c4a2068f0d87e31a61fd2eb773df43,M,1986-11-06 00:00:00.000
03,PL,WIELUŃ,98-300,90e91f5289c3b9d202b2f8e4c045d99f,c7107874855a1d5585d6804284abdd13,634c02144b2c8e20bcd55d9dc111b1a5,M,1962-10-24 00:00:00.000
03,PL,ŁÓDŹ,93-472,91f928320f6291774c664a6255723e1b,92654b4c18adbda21612280a1cb8523e,04af4fdb33a67d60e89f9f4b1ee9b523,M,1976-09-26 00:00:00.000
03,PL,DZIAŁOSZYN,98-355,3a591b45ba53dcb34f257f54d41c6191,a0487f22ce4432c0b3ad0f742f7fe1bc,b616df485604127bbf53c292cc5bcc22,M,1948-12-16 00:00:00.000
03,PL,WIELUŃ,98-300,e90d433704c4c59eb8961b1b193dcf9c,de4ace597c32ab46f92aaab94db59c3a,d833a3ef7c9f3e7d452c7fc0ae6742fd,M,1966-06-26 00:00:00.000
03,PL,WIELUŃ,98-300,e9780950435784ecabd6c56b9456b5ae,c5afd7c50f31199ff25b0e4ca736b1cd,094db7adc148c660ba573e64b683c581,M,1994-01-01 00:00:00.000
03,PL,WIELUŃ,98-300,b6e4c81f8a350ef2e69f83a46317cb22,9f76708df6eed6b2a7e7506f5a68e059,468c76c3b450cd6c2e38543cffa51013,M,1948-06-21 00:00:00.000
03,PL,GASZYN,98-300,ea71d948dcfc1cac45862be0caf28d51,a3bb7c3a3756a12e302a1ad00f2467ae,7a7dfdd1ff12b2bf590beb0f2f8fb7fe,M,1965-01-16 00:00:00.000
03,PL,WIELUŃ,98-300,b4147f02037423b6f5818ccbc48ee255,64f0d833500190af62042996260a3542,6b85d9c0360565693e16abdb1f361c1b,M,1999-01-30 00:00:00.000
03,PL,WIELUŃ,98-300,02d2cc8c53ce8685a71325709f959bd6,1f62af43a01ffee8d69d286653452c2f,7e73e7b1bb41245cb272c14279161feb,M,1987-06-14 00:00:00.000
03,PL,SADOWIEC WRZOSY,98-355,ac8e60762aa29569517fc180424f2d20,155c1069f1ae5893e035f821bc00c7c8,3ddd9e04660031cb5f43add1ecaf6fe2,M,1983-06-10 00:00:00.000
03,PL,WIELUŃ,98-300,0c6d4351730a97e763bedb3d6f52b086,859a4aea2da004436b0caa3c26f186ca,bb40acdae5c0a8f69dd6482d55539c55,M,1988-12-26 00:00:00.000
03,PL,WROCŁAW,54-436,2983b051102e6fef2bb7b5e38a37d993,24d4a46a23f9830b9a7663a74b7be416,6952c4a6f857274f46689943f5f2cb45,M,1978-08-14 00:00:00.000
01,PL,PRASZKA,46-320,310b436990e764935c22e469d9f416c2,532cda84164a4ef2864b262c669b524f,6539e1d74df1501bd77f0e5835d69da0,M,1973-11-03 00:00:00.000
01,PL,GĄDÓW,55-080,7fcabab97126488d9ac01e5d6f900497,2213a8fd596ca4991f5e472bedc1ab4c,be45b1a718859f97e60bb26a6e13a2f7,M,1970-09-18 00:00:00.000
01,PL,WROCŁAW,50-540,858458aef8a7c9e503f651b4cf1f9bcc,25397d4f2a2dddca6401280c282d4b3d,0b9ca65ea47985bc7ed80b6633b7ef9e,M,1969-02-11 00:00:00.000
01,PL,ŻMIGRÓD,55-140,da86a297191f8e878096209eeaa9704e,fbb52d330d0fc0e6e04136423e9bf187,46f3a3567ee200631a0634810eba4e97,M,1948-08-24 00:00:00.000
01,PL,SIECHNICE,55-011,5f39c9f490468c10ecd44fb51f0492c7,70a70195e905c9ef39c0d89cdebba18e,7cc9a527ec4d79b859672b402d763417,M,2000-02-07 00:00:00.000
01,PL,KOBIERZYCE,55-040,c158be9e48a0484ae9ff3f0d4634ccff,1c25780a6256524127f1c4e5ea0eb71f,8f8a5fb0da13f5390f650ab9a67561d0,M,1983-08-09 00:00:00.000
01,PL,CEREKWICA,55-100,973d5ead80c9d3b189aaa22fe64ab4f7,4cedd381b44f4c0825744476b25e15d3,acd85d7b4795da375c34d769f8acac80,M,1994-02-24 00:00:00.000
01,PL,CEREKWICA,55-100,a55ad125035ff711e0175b359e55f4a8,24977f4dc25a19a78dff584ebd9f88b4,77f162aa90ce85c8b3ec7cacd1933542,M,2001-12-05 00:00:00.000
01,PL,WROCŁAW,54-150,33f34dbaf0ff14df2e1f221babdd3e62,a5866ef40341c009422108d8d6a2a2cb,584ac131cb135272aa883625bcf00a66,M,1956-01-10 00:00:00.000
03,PL,WROCŁAW,52-311,f9c7ffb928bd67e3404b1462a62e92f5,07f794009404b784d7fc873fa2683c93,ae34679d39a7514e8f5ecf5999928684,M,1965-09-07 00:00:00.000
01,PL,BORZĘCIN,55-140,d6fdf0f330590253b8962505c6234aa3,c74c4b5ba1fc908ffa4a40eb77a82e8e,5ffd042ce6728b60576017bbf7157d48,M,1956-06-29 00:00:00.000
01,PL,WROCŁAW,53-020,c1d275d7cd93d4a096d0c0bc431d6cb1,d819f3e44ca858e57464fa8c41cd75ae,77ced965b41004364dc85eb707251801,M,1967-06-10 00:00:00.000
03,PL,POZNAN,60-358,22cb25a01810959c0077dd4238d8c79c,58f4d724dae6e0192cd7299155ebcea0,c4f80984fa8e1a091421e8d0d53b86fd,M,1968-11-09 00:00:00.000
03,PL,SOPOT,81-812,210944099995ff70a4c40569b36803c0,0055e427be5ae153942d82d75dfaab51,bd99f17dfb91d8f324e068f9350371a1,M,1971-04-04 00:00:00.000
01,PL,WARSZAWA,02-796,34171a0e390605a01843e0553c5ceec1,d4150da3c4741eeadeb4344e630cbcae,8f1fe332174856ae78b82b4b228df959,M,1960-04-25 00:00:00.000
03,PL,GLIWICE,44-105,9f3755efc7078f0bcba32399ada1c49a,f12cf1ba75c8a0ec385867a7fe6736c3,7dad2b1793595b480ebf200c4a2c7f3f,M,1952-01-27 00:00:00.000
03,PL,LUBLIN,20-576,1febfee8e14278d787d8e1e42a9f2e93,de01ec9e3f5229d8fc66f1b508fbb71b,62ec816f97558e9d557a2c365b6c243d,M,1969-09-06 00:00:00.000
01,PL,MOSINA,62-050,7b3de89d3d3ba66fcebe15ee3abbff4c,e46b93037dafad4bcc269a3bbf29fc67,72d437628ecdfeb735bf43009b90d5b5,M,1976-11-25 00:00:00.000
01,PL,LEGIONOWO,05-120,95892932def3e2a3e2a611fc4eb80828,38ed7e1e3aa4f277f299b1a5b992669a,208ff94d9ff6b131047a597f0f390276,M,1957-02-01 00:00:00.000
01,PL,BOJANO,84-207,34413e976299dd6d7c96c4742354935a,71ad4608eec7ab61062e4b4c7ebafd8c,2c7d07c9d0bd45411d12448ba676f76c,M,1990-09-29 00:00:00.000
01,PL,ZIELONA GÓRA,65-128,761cbb349fc4683bff246248f2f345c3,a6c0fec331857d830e856092a1bcaae2,824ece16a54f407ad2cf6a2399dbc88a,M,1988-03-17 00:00:00.000
03,PL,KIEŁCZÓW,55-093,0c2d84d32a1449fa83122881c182ad40,2ae1dd95cebb9331902a4e490ed1f235,3c4cc74cbfc6fa98cdea22d1b83a6810,M,1948-02-23 00:00:00.000
01,PL,WARSZAWA,02-495,ca41feb180c7b7340efd8b73c070f646,44a53c294f43215c28034d4735b0f2a3,cae0a7eb26b01c92a2f2c8b9cf7d65f6,M,1953-12-08 00:00:00.000
03,PL,MIELEC,39-300,52eb8c3a1fbc8e358f27ccc1a888874f,2221dd60ffffe6f7a5dd4a88d7cf6741,dd6bac85b807819b31a3d09c11e19c82,M,1977-01-01 00:00:00.000
01,PL,STARGARD,73-110,925b023d00c186f743dfc3ef7a8c7579,4fc831b482ef72ba99b48157c61f51af,7db52c04352eb89a850f44eba21f60a0,M,1952-10-15 00:00:00.000
01,PL,LACHOWICE,34-232,b06853f0006e808a38d6d4c3903e4b7e,32d041ce4a06986e984269176e8d48fd,3e83dea7ff630ae1f685e912c8076484,K,1970-01-20 00:00:00.000
01,PL,ZACHEŁMNA,34-211,fb71dc8df283c9845687131d25593c02,cf4d6a4a75991950d39651f1286a7a62,04270d359d2e6388ebb488065f178db0,K,1981-01-04 00:00:00.000
01,PL,MARCÓWKA,34-210,e20c82eef6211a23dc4318c87d870a19,e46502abcae34dca1070c67fd94ed2a8,6646aaaadc1699822429f4810f942251,K,1944-10-20 00:00:00.000
01,PL,SUCHA BESKIDZKA,34-200,e75cb25a8977dbdf010522c90995a9f1,de27904f49f2c2a30cd86ec2e397203b,3b60fed002a8158cad37cbeaac3deb9b,K,1945-11-09 00:00:00.000
01,PL,ZAWOJA,34-222,5fc1ecbef9e015e234be7f8bf4d10323,b05ddd4cda9c5fb5f3039c23e5516ff7,c7e9a11f293e70302d97848866387975,K,1970-04-11 00:00:00.000
03,PL,MAKÓW PODHALAŃSKI,34-220,52108109ffabe35df2db5204e241670e,d6b60fbcf32b5de4c30fa264b9996738,cbdbfa03928aa7be16b25553b3ad3f1d,K,1953-05-20 00:00:00.000
01,PL,ZAWOJA,34-222,634995b53420acc89724eed9a1727a69,84f69398eebd9b31bf274d6a3f63402e,666d7b4448b3723ad97019d40b181280,K,1949-01-02 00:00:00.000
01,PL,BUDZÓW,34-211,b61a820bcf62580cdd0156a8cc0d06ba,8bcc95aa55fa412dce2d8f6b03aa7d76,8519c296682f4d5373ce736cf15df26a,K,1982-10-09 00:00:00.000
